no,corona,quartz,lassen,ruby
7798,123.5374,85.9509,18.0688,98.4039
7799,17.0608,26.0606,8.4768,10.4624
7800,54.6643,44.0533,10.5169,17.7858
7801,186.1406,291.8037,78.7984,118.1495
7802,132.061,166.0159,42.1409,63.6304
7803,36.8695,54.9308,13.7506,20.4661
7804,170.8571,84.701,18.1003,32.1371
7805,157.9494,180.9821,42.2934,72.1325
7806,66.6287,28.2525,6.09,11.1799
7807,168.4946,236.486,62.2608,92.7571
7808,47.0879,68.8626,16.8934,26.2859
7809,23.7525,18.7265,4.5658,7.3275
7810,44.7898,69.2569,14.9855,27.7998
7811,61.5912,104.3492,27.4452,42.9125
7812,7.4614,3.628,0.8581,1.4829
7813,51.4997,80.4872,19.0937,32.9078
7814,76.6262,99.9416,30.1991,38.8066
7815,101.9081,162.8678,40.5093,65.3729
7816,71.8637,84.9242,19.1276,33.2956
7817,187.3263,284.8769,75.2903,105.185
7818,50.2432,35.9735,7.8478,13.9036
7819,186.5072,234.6131,63.6422,100.2927
7820,52.7664,39.3911,9.4097,16.0766
7821,72.8043,78.3683,25.3833,32.3492
7822,89.3442,65.3536,16.4613,27.0251
7823,102.6491,68.8858,18.7692,85.5369
7824,123.949,162.4721,42.9564,62.0381
7825,180.1448,83.6854,23.445,34.2314
7826,91.6095,39.6771,11.4224,15.9135
7827,169.5034,86.2796,24.019,34.9929
7828,5.2376,3.9394,0.9429,1.5226
7829,145.3704,183.2075,49.887,73.7198
7830,157.1524,69.65,18.5553,28.2616
7831,157.8625,251.5526,84.6227,98.5364
7832,168.8378,98.7366,21.6125,40.3299
7833,61.6062,40.1026,9.9098,15.6599
7834,47.137,76.2778,20.3895,31.9249
7835,8.115,13.3729,3.5803,5.0957
7836,71.1166,65.8543,16.4201,28.4575
7837,46.7789,42.4594,60.4868,17.426
7838,60.1415,35.5431,7.4084,14.3447
7839,9.08,6.5328,1.5546,2.6024
7840,52.8651,25.0513,5.3583,30.836
7841,115.8416,100.562,25.5631,42.3811
7842,142.3141,176.7719,49.3192,70.3822
7843,188.773,137.0257,32.1489,57.2361
7844,96.906,156.6393,37.0013,62.8948
7845,35.8126,21.2486,5.5819,8.4884
7846,181.5008,282.5412,68.2748,108.9856
7847,138.3708,70.5779,19.1497,28.2551
7848,191.5824,276.0953,65.7519,111.909
7849,24.8393,35.7514,8.219,14.5322
7850,120.6764,203.7417,45.0661,80.5668
7851,107.9489,103.5812,137.3559,41.1769
7852,131.353,97.8484,22.534,40.3065
7853,23.8992,40.5349,12.6724,16.8542
7854,143.9801,110.7998,25.1505,45.3177
7855,4.6942,5.9522,1.509,2.292
7856,32.4696,18.5065,4.7918,7.4939
7857,86.7214,43.7753,10.5263,55.7317
7858,61.9231,27.481,6.9616,11.01
7859,124.7578,66.989,19.937,27.0412
7860,32.5276,36.2271,10.3845,14.9586
7861,191.6135,214.2879,56.8243,80.31
7862,155.6238,95.3424,23.9919,35.4749
7863,160.3175,262.9441,56.4809,110.6665
7864,80.4364,40.1569,8.8692,15.6472
7865,54.8745,92.2085,22.0397,35.3914
7866,42.2723,67.9216,16.5832,28.3335
7867,45.4791,29.7051,7.7642,11.9903
7868,145.8571,115.9673,30.4576,47.0403
7869,130.9409,121.9201,30.5965,52.753
7870,113.7278,53.2712,13.1368,20.9864
7871,118.9916,123.4535,35.2732,150.2642
7872,131.7161,192.1383,44.9385,77.0635
7873,163.594,83.2875,21.7396,33.0134
7874,7.426,6.6074,1.7356,2.7487
7875,162.5409,71.7978,16.3626,30.7382
7876,59.943,24.8524,7.028,10.2602
7877,85.9411,89.1484,21.1545,36.9894
7878,58.0143,40.7894,8.6195,16.2455
7879,8.2728,13.0008,2.9586,5.4825
7880,83.4905,132.7563,29.5427,51.6908
7881,127.4823,86.6549,22.5783,33.8009
7882,156.8353,200.1927,52.6257,81.3589
7883,176.6929,145.1393,41.348,59.0715
7884,95.1207,42.4308,10.4107,50.7253
7885,57.3467,87.0377,19.651,33.6912
7886,178.7916,242.2977,63.9799,95.3468
7887,162.4468,109.1261,24.3571,46.0884
7888,100.1188,52.138,14.3213,20.5182
7889,96.3513,73.5559,16.9517,29.679
7890,43.4477,52.6658,14.8184,20.3308
7891,145.7095,88.0091,20.4428,35.8018
7892,85.3339,56.3291,12.9676,23.6464
7893,154.8536,231.7724,67.3059,90.3261
7894,89.2142,72.6916,18.65,30.2047
7895,186.9605,196.1881,49.229,79.493
7896,54.8426,79.7265,20.7427,32.1156
7897,176.2216,76.2995,20.6874,29.5664
7898,168.1382,108.3904,31.98,44.119
7899,26.2376,18.9118,5.1243,7.3809
7900,91.9147,123.1277,30.6614,50.0102
7901,36.151,20.6837,5.7182,7.7284
7902,91.9361,60.5937,14.1451,24.3607
7903,157.4827,147.0968,34.1891,55.389
7904,47.9449,66.5985,17.0538,26.7216
7905,188.0719,182.1714,40.9594,78.5227
7906,163.968,213.027,61.443,274.0309
7907,90.9568,38.5693,8.4931,14.4291
7908,189.7226,242.1783,58.0871,96.5117
7909,40.3764,53.4454,12.5183,20.7654
7910,47.185,65.76,17.8696,26.3028
7911,185.6775,136.8919,35.8101,58.2002
7912,146.3291,135.4366,36.7002,53.2947
7913,136.6576,208.2193,62.3812,81.4708
7914,188.5288,211.094,62.3274,89.2624
7915,100.0906,58.9946,13.9407,24.7591
7916,115.8101,122.831,35.9141,53.6394
7917,8.1903,13.3919,3.6482,5.3273
7918,100.9459,48.3025,11.8769,19.0483
7919,147.6779,201.0769,64.6537,80.7615
7920,27.7252,19.4348,4.7575,22.4377
7921,68.3408,70.2477,16.8296,28.0422
7922,149.8524,103.1848,29.3145,40.0398
7923,78.9533,104.1935,23.4481,41.9391
7924,127.5298,126.9531,29.2793,51.412
7925,183.962,295.8836,77.9205,122.3707
7926,89.5381,126.3949,35.7681,54.3174
7927,109.4181,124.1289,30.2271,48.3776
7928,65.8116,54.2366,13.6845,21.5446
7929,40.8587,48.1283,12.1005,19.3822
7930,79.0199,90.2555,22.1014,35.666
7931,44.9458,25.7594,6.0238,10.2449
7932,172.667,110.5398,27.2499,43.469
7933,24.5528,15.4583,4.3207,5.5315
7934,184.7893,288.5137,65.6814,116.6777
7935,87.8433,39.6998,9.6747,16.0404
7936,180.9418,100.2295,27.4472,37.986
7937,186.7517,104.3661,24.8925,43.312
7938,87.7418,145.4879,37.0976,59.6128
7939,10.5521,16.5105,4.268,19.4534
7940,32.3662,14.9117,3.9833,5.9994
7941,53.1135,48.5607,12.8079,19.7468
7942,79.1215,99.6024,27.3345,38.4409
7943,154.3339,187.6749,45.6409,73.9055
7944,2.7927,4.4928,1.3208,5.8266
7945,38.1907,44.0675,9.3762,16.5905
7946,44.6131,29.5997,8.757,11.5583
7947,36.7218,26.7582,6.3957,10.2488
7948,175.3931,240.8327,55.5267,95.8902
7949,76.458,79.7295,19.1382,33.576
7950,9.2913,11.0147,3.005,4.4266
7951,130.4436,220.804,57.512,91.9054
7952,163.6687,69.0229,16.5475,26.3844
7953,41.1425,56.8518,12.9626,23.7555
7954,139.416,118.8244,32.6679,47.5566
7955,13.5586,8.5588,2.709,3.6122
7956,79.28,83.5224,21.5481,33.6465
7957,84.773,86.1484,18.4745,36.6585
7958,66.6376,99.8348,24.3435,38.5856
7959,111.904,101.7717,22.3543,39.0401
7960,102.6768,143.0767,37.5352,55.4356
7961,9.1672,13.7489,3.0414,5.6163
7962,41.5814,55.8999,12.0811,21.663
7963,190.6298,123.3946,27.7705,51.1531
7964,123.9698,142.0024,37.4217,55.3472
7965,27.5026,31.7927,6.7483,12.4423
7966,137.0293,93.8468,144.354,36.3018
7967,189.1858,240.4566,54.464,98.7113
7968,1.0631,0.4779,0.1194,0.1878
7969,133.0391,141.1139,33.3943,54.8006
7970,184.672,101.1419,28.0186,39.5259
7971,47.3139,28.7796,7.9017,11.7302
7972,145.5779,107.2146,26.4511,44.3138
7973,48.6142,45.1901,12.2156,19.1817
7974,4.2222,6.0829,1.3969,2.42
7975,146.1349,213.7911,51.6306,79.1268
7976,51.9676,83.8238,23.8739,35.2232
7977,161.7915,248.8785,54.3331,95.5956
7978,40.0628,61.7822,13.0752,26.3706
7979,4.7673,3.2909,0.8055,1.316
7980,60.0779,36.4539,8.1229,14.3629
7981,57.8496,96.6036,21.1865,35.8107
7982,116.6366,77.6569,17.2816,32.7064
7983,6.1465,3.3945,0.9026,1.4937
7984,15.4529,18.7535,4.7656,7.7036
7985,98.3049,145.4342,33.6994,58.3496
7986,112.3075,149.0175,41.5648,56.4198
7987,109.5587,49.9717,11.208,20.1288
7988,161.0361,223.2109,55.5932,90.9427
7989,44.0295,42.7944,11.6025,16.904
7990,16.4472,17.0023,4.435,6.9294
7991,73.6064,109.0066,24.32,41.2339
7992,11.5484,18.6448,5.5402,7.5109
7993,191.6364,199.9379,56.9476,81.1134
7994,54.8308,40.24,12.5781,15.8687
7995,49.9626,46.8535,10.8118,19.8911
7996,31.8782,50.4429,13.3632,20.889
7997,64.2742,63.1196,19.9484,24.8438
7998,169.2978,223.5538,56.7583,82.9904
7999,3.5657,3.4512,0.6824,1.3431
8000,10.0421,7.9762,1.8873,3.1793
8001,163.7156,253.5047,67.3877,101.9667
8002,67.8945,66.9413,18.1004,28.7306
8003,18.3522,8.8888,2.2569,3.8093
8004,74.2271,102.8336,24.0408,41.9282
8005,163.2452,246.1448,74.0879,96.7446
8006,67.3439,78.2931,20.855,30.8627
8007,8.053,5.758,1.605,2.3528
8008,34.1987,53.1376,13.7854,21.6868
8009,14.7403,17.7625,4.1793,7.0309
8010,136.9629,126.935,30.0619,52.4033
8011,163.6304,84.7329,22.8753,34.3826
8012,112.2388,71.4361,17.6773,28.3389
8013,51.421,39.5562,9.8039,16.0511
8014,28.0198,34.1589,12.3345,14.1108
8015,170.4875,140.1433,39.127,56.0958
8016,163.3574,96.0086,25.076,39.4009
8017,119.3383,155.86,39.6618,63.0173
8018,114.1282,160.6228,45.3588,65.339
8019,54.0063,73.1691,20.7763,28.7194
8020,103.097,62.6328,15.1097,26.2344
8021,129.6157,201.6546,64.1268,79.585
8022,64.4858,88.7828,19.6395,35.8416
8023,75.1708,56.616,15.7288,21.6721
8024,84.6614,60.5421,16.173,26.0535
8025,13.0866,5.9694,1.7261,2.4737
8026,97.2269,104.6801,22.8692,42.9771
8027,17.2235,7.6424,1.9881,2.8392
8028,68.8524,33.9137,8.9561,13.3246
8029,19.7865,18.5505,4.1124,7.2299
8030,183.3934,286.4076,67.9732,110.0647
8031,177.3086,260.1079,57.5901,105.7847
8032,126.7043,103.1433,26.421,42.2611
8033,73.254,49.1754,10.2653,19.6489
8034,172.5037,206.6474,49.6899,81.9937
8035,3.9728,3.8528,0.9783,1.5874
8036,60.2976,71.7151,21.1355,27.1179
8037,93.2583,92.9929,25.8789,35.7965
8038,140.0337,65.2845,15.7725,26.9974
8039,110.9822,115.7778,26.8573,47.0657
8040,104.8435,99.737,25.286,39.1337
8041,97.6384,71.3841,17.5084,79.8124
8042,150.3462,194.137,51.5319,224.0825
8043,109.033,136.9388,35.3744,161.512
8044,24.9607,21.7667,5.3079,8.638
8045,78.9659,113.1497,26.6743,46.1926
8046,122.4059,117.3359,27.1673,45.7515
8047,125.7091,88.0755,17.1729,34.0337
8048,140.5421,144.9047,33.5906,61.0183
8049,121.1877,202.4845,45.1108,79.1773
8050,114.3102,136.2744,31.3381,52.3619
8051,170.7651,79.1989,18.7129,30.6498
8052,11.804,13.0502,3.4911,5.2811
8053,157.1115,255.9133,66.7771,97.5824
8054,132.6746,187.2917,50.2186,73.0179
8055,29.5318,37.6328,10.5656,14.3525
8056,104.4286,121.2422,30.4919,51.5298
8057,132.7025,220.1129,63.4868,97.0948
8058,110.0023,152.5276,37.7049,57.6797
8059,176.0855,146.5248,40.3849,167.3737
8060,65.8465,63.4279,16.814,27.5174
8061,84.4888,144.4326,35.8882,57.7402
8062,83.265,46.4866,10.8477,17.4024
8063,47.5081,75.6216,93.1928,32.207
8064,64.2904,108.0578,26.4916,45.4115
8065,76.3576,43.9175,10.3597,17.8452
8066,166.1289,255.4832,63.663,99.9027
8067,114.4591,72.3316,14.7319,28.3531
8068,108.2741,78.3514,19.3435,31.2054
8069,85.2815,125.4495,25.8212,50.4829
8070,106.7002,70.4225,19.2525,26.9795
8071,2.7659,4.5958,1.1014,1.8875
8072,167.9251,257.4316,60.9082,101.4414
8073,37.0093,24.7654,6.7789,10.2488
8074,179.0641,170.2876,35.8492,68.9148
8075,23.6598,35.0576,8.3705,14.7246
8076,87.3643,39.2833,9.8093,18.0285
8077,118.717,51.7026,12.5364,21.342
8078,68.6576,57.1353,13.1563,24.3286
8079,52.4861,31.0191,6.5992,12.7391
8080,154.3911,160.3069,46.4792,59.9659
8081,168.157,262.9664,79.1295,415.7118
8082,179.9359,211.3336,57.8864,83.7076
8083,101.0316,74.4251,19.7572,27.4151
8084,51.4604,58.8421,13.3904,22.7446
8085,67.3232,81.7141,22.5185,32.2684
8086,183.951,293.36,71.0543,123.5663
8087,168.0651,187.8606,37.8921,75.8622
8088,58.7193,54.5602,16.6921,24.2664
8089,70.3676,109.6606,27.9336,45.5519
8090,190.0548,120.5221,28.9964,50.3052
8091,140.971,90.546,21.8156,35.0603
8092,67.2897,109.0393,25.0831,43.8216
8093,173.7664,203.1833,46.3742,79.9701
8094,163.7357,138.9955,32.1385,57.026
8095,62.6284,82.3496,20.4866,32.2489
8096,97.1455,131.6661,29.4535,169.1872
8097,75.344,49.2116,12.8653,20.4677
8098,113.3509,65.0324,17.3037,28.1958
8099,9.8434,16.1538,4.1025,20.3316
8100,79.1278,37.9738,10.0456,14.7737
8101,97.8673,164.8801,37.2726,65.0349
8102,191.7532,309.8156,74.3395,135.2079
8103,180.8848,121.1521,27.4014,48.7746
8104,70.7299,40.0815,10.5088,15.6515
8105,10.5945,11.0929,2.6978,4.5737
8106,90.8597,69.1591,19.2848,28.4159
8107,42.3489,51.5825,12.4797,20.3975
8108,69.4463,45.1411,11.5894,18.1022
8109,45.7528,68.4058,18.0052,28.0717
8110,126.568,178.9073,39.8167,68.5485
8111,6.3514,6.652,1.6204,2.6795
8112,121.9093,90.3477,21.203,37.0521
8113,41.0743,32.6153,7.5376,13.4457
8114,131.967,54.6066,17.1746,22.5169
8115,70.6809,66.9769,16.4192,24.8635
8116,120.6336,153.0717,38.245,194.2078
8117,126.8081,58.3794,14.6738,23.2714
8118,156.386,203.594,56.6561,87.3882
8119,18.8025,10.27,2.2409,4.1178
8120,109.363,97.2585,22.1989,39.3465
8121,77.1815,59.0724,15.8528,23.2439
8122,170.7811,254.6747,50.0588,109.6878
8123,124.1888,95.1616,24.8928,39.0052
8124,143.9572,110.6061,28.0659,44.5696
8125,81.1468,137.0835,33.0396,49.0629
8126,106.0448,114.4437,28.3422,44.1635
8127,72.3027,100.2696,27.6537,44.9094
8128,92.7451,151.045,39.7592,64.0351
8129,180.0607,125.054,33.1146,51.2048
8130,78.0538,77.0926,21.531,32.4801
8131,183.894,308.8622,76.1647,126.391
8132,112.4375,150.8943,37.6857,62.9254
8133,148.8054,230.4255,58.7147,90.1263
8134,0.2331,0.306,0.0833,0.1255
8135,20.3442,29.1706,7.1549,11.0568
8136,172.7534,249.7356,53.0459,300.8019
8137,188.6545,107.5601,25.5681,40.3665
8138,62.8001,33.3777,8.9483,12.5803
8139,5.6593,5.2837,1.3662,2.1853
8140,171.7801,178.7058,46.8314,73.0954
8141,34.8678,32.7521,8.216,12.6859
8142,94.3911,71.6929,21.22,30.6845
8143,59.1228,86.9966,29.9266,35.3878
8144,53.0998,72.8956,17.7691,27.9691
8145,141.1204,105.5623,26.589,45.6836
8146,77.0404,116.9548,28.751,48.6026
8147,33.6251,51.8882,14.9875,19.7932
8148,141.5765,233.0388,50.0546,91.2692
8149,71.8598,37.7819,11.8605,16.0743
8150,120.1161,168.5593,35.4614,68.8876
8151,122.5194,168.3335,50.793,71.1573
8152,137.1865,163.1067,38.2686,58.7575
8153,35.9007,57.7233,15.0609,22.8746
8154,70.6517,37.4329,8.2685,15.8061
8155,111.9021,183.4111,46.5276,72.0985
8156,148.712,78.6401,25.0421,30.0537
8157,48.1977,77.0693,21.3645,103.7435
8158,142.4198,149.4556,32.8726,62.3816
8159,112.0609,81.3694,22.1317,31.5047
8160,57.1808,29.0424,7.9473,11.6412
8161,69.04,106.5039,24.4367,44.1691
8162,29.4092,13.0682,3.1099,5.3946
8163,92.4808,92.0029,23.5973,37.7093
8164,121.5842,173.3426,42.3474,65.9683
8165,181.6453,216.5986,67.5594,83.7858
8166,9.46,12.2779,3.3507,4.9946
8167,108.9753,65.5986,16.4163,25.7234
8168,130.7258,65.1532,15.3399,24.9257
8169,114.4215,91.5437,23.0592,37.5615
8170,110.3953,181.4056,53.7111,76.7636
8171,75.0883,126.3947,30.6059,52.7114
8172,146.887,140.6643,35.0778,57.8416
8173,11.6937,7.4423,1.7718,2.9589
8174,135.7016,92.9774,27.1106,35.9173
8175,26.7141,15.2557,3.9673,5.8947
8176,180.0992,187.7946,39.7733,77.3321
8177,192.8671,278.6061,63.2197,113.6305
8178,143.4713,189.9058,41.0204,82.8499
8179,55.6218,51.5648,12.1693,19.5021
8180,156.9708,220.1366,50.0483,91.0308
8181,69.7416,47.7476,12.1833,18.0881
8182,12.2892,6.3311,1.5539,2.5582
8183,24.7234,10.9018,2.8556,4.3543
8184,63.2899,69.3578,17.8556,28.876
8185,46.3468,22.3537,5.6024,8.1794
8186,64.9561,67.0332,16.3537,25.6554
8187,30.5003,20.3465,5.8756,8.2073
8188,48.5193,73.5554,18.3983,29.6849
8189,97.5983,160.7992,39.6629,62.6728
8190,138.3253,213.4042,56.1497,83.8453
8191,98.7417,123.8696,33.2703,49.3662
8192,149.0761,251.2482,57.3767,100.3868
8193,42.9672,30.1824,8.0538,12.4617
8194,76.1152,130.0107,34.4901,54.214
8195,138.7506,144.6157,33.204,57.4266
8196,91.9468,105.9746,24.7836,41.4785
8197,87.0102,70.2519,17.2149,29.5892
8198,79.082,36.6927,7.9418,13.9229
8199,39.2211,47.8036,11.8527,18.9913
8200,57.3666,48.1849,11.2299,18.0164
8201,9.3124,6.4727,1.9218,2.4624
8202,183.418,242.277,65.1931,97.7161
8203,84.3134,46.8514,10.4718,19.6798
8204,147.1326,108.5267,30.1836,40.0484
8205,151.1306,238.3835,69.2713,313.2847
8206,86.3266,130.6974,33.7305,51.2822
8207,180.6269,185.7813,41.8866,74.3835
8208,111.8316,80.6547,19.6942,31.9327
8209,6.6809,3.6971,0.8975,1.4678
8210,9.1154,5.429,1.3931,1.983
8211,163.8596,177.3968,47.1062,73.2537
8212,54.3796,75.6231,18.517,30.9352
8213,139.1194,130.359,28.8061,51.7478
8214,192.0549,155.1598,40.0693,63.2112
8215,57.6616,83.6725,25.2032,34.1651
8216,12.6615,6.6739,1.6758,2.7694
8217,74.1062,104.3196,21.5425,42.2012
8218,6.9483,7.9494,2.0501,10.1241
8219,192.471,299.4684,77.2708,114.78
8220,111.8741,151.7879,39.2089,59.3721
8221,59.6648,69.0117,21.8857,26.9481
8222,70.3621,29.6312,8.0786,11.4213
8223,156.7164,159.0448,34.6635,62.6809
8224,41.4078,20.0684,5.4171,7.854
8225,168.3727,134.2166,31.8952,55.6219
8226,126.4542,211.0185,55.1342,83.1389
8227,31.408,21.8689,5.4319,8.6266
8228,70.2613,44.6814,10.2454,57.2929
8229,21.4466,31.2784,8.1828,13.2737
8230,188.2785,214.9471,54.1123,88.683
8231,132.4433,143.2997,36.3861,61.9322
8232,94.0849,67.1337,15.9464,27.953
8233,115.9339,120.4623,27.4798,48.3205
8234,166.4001,133.4706,33.2057,51.9167
8235,162.5649,111.5212,25.6337,45.9694
8236,113.8101,189.8848,51.4694,72.4951
8237,116.446,158.1962,41.2962,64.3895
8238,46.3172,40.8124,10.4514,16.2528
8239,61.6279,92.5003,19.991,36.0788
8240,46.7708,57.8255,16.2756,21.8163
8241,132.3815,121.0275,33.3086,46.1876
8242,97.1649,107.8396,26.9408,45.4907
8243,147.2681,84.118,21.0141,31.8215
8244,110.3576,175.119,47.5758,68.4689
8245,173.8059,176.1176,42.702,71.7863
8246,99.268,98.8199,25.9702,40.1143
8247,0.5601,0.829,0.2156,0.3521
8248,90.2677,96.1835,33.0559,40.4593
8249,161.5245,189.9347,44.6629,79.3642
8250,96.3541,53.1813,12.138,20.7767
8251,110.9875,55.7371,13.2588,20.7191
8252,71.1943,86.1584,106.8873,34.7724
8253,47.6316,67.749,16.7614,25.9533
8254,132.1898,128.3282,28.2826,49.6313
8255,130.4276,99.0821,28.044,42.634
8256,153.5488,85.1999,21.8345,34.8141
8257,20.0869,15.8774,4.1363,6.4199
8258,152.186,254.2515,63.7029,100.6501
8259,33.8148,22.5879,6.6104,9.2136
8260,152.4092,115.3663,31.5027,42.7303
8261,121.3324,162.9791,42.2539,64.5561
8262,7.921,12.7069,3.4467,5.2262
8263,12.2452,5.5669,7.0897,2.2911
8264,63.1293,90.3334,140.2168,37.2438
8265,78.6077,67.9504,18.8744,25.4419
8266,75.2422,122.0555,30.3579,47.8401
8267,116.3416,72.8182,19.5805,27.7247
8268,55.2622,59.4683,14.765,25.35
8269,128.0741,99.4485,21.758,40.6928
8270,101.5017,129.4024,36.2405,49.4452
8271,14.5273,14.8722,4.6332,5.9549
8272,176.3688,233.2447,60.3345,90.9994
8273,154.3841,73.1851,21.3604,31.4568
8274,163.9161,82.9837,22.0491,31.3943
8275,137.7554,99.1485,28.1148,40.6022
8276,192.9138,280.8032,66.0617,114.6081
8277,166.8817,137.6989,40.0406,52.9588
8278,93.9134,80.8471,21.3667,30.9337
8279,174.0325,230.3295,64.1115,89.4216
8280,161.7688,149.5006,34.6171,54.9122
8281,32.5193,35.2307,9.2678,13.6704
8282,104.1363,136.0708,35.4023,55.3579
8283,92.6042,144.4874,40.2418,57.3791
8284,178.4541,288.5325,369.2394,115.693
8285,158.9702,203.3814,59.4922,80.696
8286,165.1126,155.4076,43.3616,65.6528
8287,155.4595,144.6321,48.0125,63.9831
8288,134.2552,81.3233,22.2446,32.1815
8289,142.8986,88.4349,24.1522,33.0013
8290,151.3565,179.8273,49.7618,73.2241
8291,160.4477,173.2688,46.1472,68.031
8292,114.1701,193.4467,47.7156,77.1258
8293,81.5952,60.4643,16.3677,22.3673
8294,138.7992,235.3668,62.1462,93.5231
8295,109.1968,167.9904,33.1474,67.8991
8296,0.6808,0.3615,0.0841,0.1402
8297,125.908,107.0932,31.745,44.462
8298,72.1393,73.3539,19.7445,28.0739
8299,169.6562,283.7965,68.448,107.6576
8300,160.1756,102.3423,38.3435,40.3986
8301,189.1156,147.4346,43.8231,61.9082
8302,15.9648,20.5537,4.8586,8.6274
8303,80.7968,94.5918,24.5182,123.1578
8304,116.4318,174.6113,47.3294,65.7438
8305,19.1285,31.9662,8.0916,13.0518
8306,9.5228,12.0438,3.0787,4.9157
8307,126.4028,122.6785,29.2725,149.1689
8308,51.3016,65.5868,14.713,28.3809
8309,20.2212,16.3754,3.9641,6.6905
8310,5.4506,5.7503,1.6919,2.2189
8311,166.0083,69.1167,16.0029,26.2428
8312,14.5215,11.1803,2.6524,4.249
8313,43.6383,38.3309,10.7434,15.2228
8314,176.6455,91.7911,28.307,34.6787
8315,79.487,34.3417,8.2556,13.0591
8316,117.0045,143.4529,37.9581,53.7399
8317,161.3535,176.6386,45.483,226.9055
8318,171.3945,94.8262,21.1625,37.8666
8319,157.6141,70.1074,18.6136,26.4763
8320,101.9706,91.6357,20.8501,36.608
8321,136.4192,161.1035,43.5642,64.7367
8322,37.9186,64.4894,15.2203,25.2894
8323,120.7476,119.9293,39.4576,46.6684
8324,94.0974,139.3065,30.9772,55.4077
8325,65.8764,32.1809,7.6752,13.3807
8326,11.1826,7.4652,1.9118,3.1276
8327,159.9443,185.7683,46.654,70.3956
8328,163.0426,98.5509,21.4866,127.3492
8329,135.0567,65.0994,16.7677,26.7618
8330,184.9116,304.0008,75.2551,374.7069
8331,74.7798,78.985,17.8728,31.9255
8332,43.0766,38.947,10.4552,15.5508
8333,20.1187,28.2022,6.9232,11.3249
8334,25.0026,17.7493,4.2217,6.9611
8335,141.3229,179.1795,45.3296,76.1823
8336,141.5723,136.4835,35.1005,53.1344
8337,178.7528,252.6481,55.0213,97.9146
8338,9.4226,6.2808,1.4718,2.4693
8339,44.8655,76.304,19.2487,31.1839
8340,83.7346,55.6056,14.8819,21.7327
8341,47.9543,47.6889,10.5957,19.3367
8342,87.9537,39.509,10.0447,16.6258
8343,137.9747,82.2997,26.014,30.8006
8344,156.7356,89.5373,24.3185,36.2604
8345,184.4948,133.2811,29.8459,51.6148
8346,9.1826,13.4186,3.1553,16.5489
8347,19.9608,9.8695,2.4607,3.8165
8348,140.0522,80.2808,19.977,31.5859
8349,7.6,6.4524,1.8331,2.5348
8350,119.3318,187.6946,42.1003,76.6681
8351,146.4235,120.0349,31.8535,51.1644
8352,0.3748,0.6194,0.1456,0.2367
8353,140.0133,165.4,38.6592,68.2542
8354,145.1241,186.0284,54.4497,73.0106
8355,44.0945,27.9016,6.8923,11.1901
8356,156.1613,254.8045,49.1828,105.3559
8357,169.6468,168.4084,39.8511,68.2393
8358,53.4377,25.6811,6.882,10.3812
8359,123.9125,53.3503,11.8707,24.12
8360,66.1059,71.7407,15.5497,30.0826
8361,42.5543,23.7018,5.6043,9.2442
8362,22.4163,34.26,10.276,13.9781
8363,162.052,219.265,67.8354,87.3955
8364,104.2571,66.3141,16.7158,26.1523
8365,21.8665,24.5312,6.6465,9.9456
8366,159.8277,175.7211,46.7035,69.2436
8367,87.3572,142.7143,30.1776,56.7602
8368,176.9378,134.9108,29.1885,58.6069
8369,13.2871,12.2263,2.7549,4.7859
8370,85.7557,140.8558,33.42,56.094
8371,88.41,90.1178,19.69,35.1236
8372,102.6913,140.9972,38.3574,56.5408
8373,178.7551,260.2366,59.1803,101.7151
8374,65.121,45.3436,11.2453,17.5289
8375,10.5791,4.349,1.1519,1.8953
8376,0.169,0.0936,0.0258,0.0386
8377,13.4663,18.6739,4.9673,7.3937
8378,27.1425,32.1265,7.9193,13.8049
8379,130.727,182.7271,41.49,69.9396
8380,20.0203,14.3558,3.2799,6.0945
8381,150.4739,65.9713,16.0519,25.2917
8382,6.6974,4.4588,1.1221,1.7284
8383,182.4243,81.0204,21.2389,33.4977
8384,36.8925,38.0454,9.1694,14.1785
8385,76.8978,114.8656,27.9364,43.7411
8386,24.5002,35.3587,9.1522,13.6949
8387,41.0125,49.4387,14.957,60.0649
8388,72.929,64.5143,16.2474,25.2121
8389,76.9026,116.3889,26.7899,44.3285
8390,69.6535,80.2803,19.7494,31.0494
8391,183.0693,290.9028,69.1683,109.441
8392,55.9884,52.7582,13.545,20.1801
8393,0.4988,0.457,0.1397,0.1817
8394,63.771,50.6519,13.7225,20.2507
8395,111.2683,121.1002,30.4552,50.4206
8396,17.201,12.9296,3.8936,5.3928
8397,127.7016,120.9837,30.763,47.2433
8398,181.4116,217.2385,51.8315,90.963
8399,192.4403,300.3309,75.6552,109.7102
8400,92.1045,116.0966,26.7229,42.7649
