"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","perf::L1-DCACHE-STORES","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","IO Bytes Written","IO Bytes Read","REALTIME (sec)","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","PAPI_TOT_INS","perf::ITLB-LOAD-MISSES","perf::ITLB-LOADS","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","clx::RESOURCE_STALLS","clx::HW_INTERRUPTS"
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f16568daa15a98a1a455f909319eaa33', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f072202cb7bb7dc9ecbc0a6783d77b37', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4628d3bbef7ee09daa334f0574091458', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/44ba2d6ce4893627b7d8a539d3ed2752', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1be3806ccd3ea8d1305674497b7f1ba2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c7530b3a37e68af7810188c324db95c3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/50b1482d1ce125ac44eaa417f39d0ec5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5dc7af30f123e941dc12155ef81ba507', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8b7025e1c0fea3feed23e1bbbb2e39ba']",0.0333,1.0,61.0,1.0,2.0,947.0,3123.0,11576.0,0.040303,2116.0,1.0,228.0,2.0,2000000.0,134.0,1.0,3877.0,88.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/52504f2b5cf9774d13292cba62d7bb86', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3ecf2c5e4293fd3e7b844c092b643299', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f87d8dac0dcea1d53aa93a68f1ac8154', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/02b18ce3b43cc4d79ef2fab175ab521a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4cbd61a546a95a2080327709aa683cd3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9278837c0248b3094fbbd6f2ed5e6c02', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/90b4a59fc7484eca1d2c5545d0177df8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/63ff4d466f76b9c9fe4c4a78ad0806bc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0b8962c7435d0ba4a2f9525515b91fe7']",0.05,1.0,384.0,2.0,2.0,1965.0,4147.0,11576.0,0.045660000000000006,3779.0,1.0,132.0,32255.0,2000000.0,1.0,1600.0,2.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/79c9ccba12c8b0dfbdff1a9053e1e2c2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dc661cfb14c44da67e39de08eb4a5906', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/43c5a8191e5659ba583217578a8bc0d8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/fd9c064c6666a49a0e2b25b7dee5e167', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/517e391337876dcb1eab98fdc873766c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/47f98252546e93a17aebb6f4ccf7b2d8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/210673ca850ed4fc07dfb98f60af1bf6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/376fba7076611e959aab4861ace9021c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/66ca372cb61509fb21497e7db45144b9']",0.0333,1.0,650.0,1.0,2.0,1621.0,3123.0,11576.0,0.040075,2617.0,1.0,457.0,219.0,2000000.0,185.0,128.0,942.0,2.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6f19b4c857380bbf2dc232cd4d6a28f2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4117f292bbb458b5281387747a6f5ff0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a184a21ca241adba4a9bee615669750c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/53c6e5350a1cd8f0cbe96c42a951cad4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/be7451c17bdbea32872666fd4f578057', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9008f7c9a95dde38142f15fef2245955', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d84cad74a13a6216e311c0eed0fc9949', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/aec0097aaee1c68885245f64a46b2975', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0bfbbf94c824d84dc07544c891090208']",0.0333,1.0,127.0,2.0,2.0,1886.0,4675.0,11576.0,0.045241,4130.0,1.0,1.0,209.0,2000000.0,5280.0,1365.0,9179.0,21875.0,9.0,2000000.0,9.0,2.0,1.0
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3ec35748988d16d1314d3e1851eda54d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cb2c34d3a6d6eff2a5e11fc96f49df7b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/eaa021144ba89dcd063497e453b00b37', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/029da83bdd80403491e24e46a6eb7c46', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f001b06ba6e7d413d6434e7bf7502758', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/64d24ebf16efed20b3f89144ca39b355', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2d363a65428a6a391aa04c51c007406a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/272eeda6a25b850abf6ee443518a401f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3d6979c2fd0b195b5a3369702db8c369']",0.0333,1.0,97.0,1.0,2.0,2010.0,3123.0,11576.0,0.040088000000000006,2168.0,1.0,304.0,2.0,2000000.0,1.0,1344.0,355.0,1.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/93e63aff1dfe530a4956594b5e9aa4c1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6b100bcff50bbfc6157c2d2d0dd2bff0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c2b8984b5d0c5c257021dfea2a74c4a5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d29d366db7baca5402bfabe364f366c8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8047c80a8f3dfdebd5183f60ea2bf45c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f26388470b443ee2830dfb54cdd2d16e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/45a7e7f41c0464753c70d7de2c5f9739', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/929d383cb0f295bede849ab7700c846a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3e9983bfeefccdf324117b40ca856e7d']",0.05,1.0,672.0,2.0,2.0,2246.0,4211.0,11576.0,0.040360999999999994,8012.0,1.0,155.0,118028.0,2000000.0,1.0,1.0,1.0,57.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9d54f4a14c356eaca050d0f398c23d64', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8025771b1cf7b50071c46c3db391b9d5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ea44918364848e274a41311cbb00fce9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/bdbdaf097b2ccf9321c3f57b75a087a0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b1c82d0ec97c8cb13c04a4bdd1b4c01d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b535d5baad567238d0a55ad56e98d193', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/90aced7ad772af20687a06964bb33b9f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b28034655484127e17aedac48f684536', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/589156cc71771e60de1e5db8a7e09c6b']",0.0333,1.0,230.0,1.0,2.0,706.0,3123.0,11576.0,0.040084,2067.0,1.0,427.0,2.0,2000000.0,1352.0,35.0,1356.0,23996.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a0c21a46e0caf12d38e8d9cb9aefe059', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7b42ede9e800f14fe956446cd719d0cb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9f13fde79554087b384c561babcdcf4f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e59c296d15ebb2afd9593563bafebe4b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4cd1c067140528e42f56f5aff34b1673', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6b690561cf08322d5469d888fdfd6d1d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2d703fdc885423b019869590d1ccf8fd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a34c3664408237dacbc87bb60a42cc3e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2f99d7fe2e97169d1d0a5f3edcafbf64']",0.0333,1.0,1078.0,2.0,2.0,1659.0,4635.0,11576.0,0.040397999999999996,5094.0,1.0,249.0,31638.0,2000000.0,9795.0,1114.0,7245.0,36051.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/599d1672ae6d940f3f0fbe6c615c86dc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/da1ce073158d401e2b1ed6688990be1d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ee9764c6f0a3bfd9ecfdfc4c3cf1fdf5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4880950cb3484276d0584aa52b42a293', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/03ac1b64547a194f86cdb660ce58a5af', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5318e65d79a4917fbd4f01ff10da5717', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/45c43f45f79234534d80c34ddf5462f3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a87e913d3b9c8aba26f604207173fead', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e6473419f9c9884edf0cb3ceb688fd13']",0.0333,1.0,208.0,1.0,2.0,6.0,3123.0,11576.0,0.040071,2528.0,1.0,1.0,221.0,2000000.0,1.0,1603.0,1643.0,1.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/860337bc68b88ba5cc925ed187e62771', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/772d18ab43b6d445b5e9bbed793bee9c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/09253f09964564cbfee821c8edad3928', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/465af24a3fff20a3b390fce162acbd40', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0b1740d486d49c6c603ff2920357f111', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0e5334a4e32500e735190b2ee2e469b5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/059d4357a3df973f5472a070e71badb5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d16263558130da74da9aab17e219aeee', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/89013538c6df9c094654a2acc4c0f1e1']",0.0333,1.0,249.0,2.0,2.0,2856.0,4683.0,11576.0,0.04526899999999999,2563.0,1.0,178.0,29041.0,2000000.0,2519.0,595.0,4862.0,21135.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 4 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e12846a84bfba51dfdf426911c551430', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c87cb95ea91f92f7db103575a9eac486', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8038fe49584f00ddfba183eb3a267bd1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a39e837f3995738128f6c407fac5a049', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/65898217639b469ef3d589fd901d372d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/13d7ec6ade5b6b23de6f121425ffe73b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c1c82469155851c6cdcdcfb6c73068f6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/bd2aa046bbb5c5f2079715cf09739071', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9857c51488760c0abff0dba123b02965']",0.0333,1.0,235.0,1.0,2.0,6.0,3115.0,11576.0,0.045369,2523.0,1.0,229.0,2.0,2000000.0,8.0,1.0,1517.0,2.0,9.0,2000000.0,9.0,1.0,""
