"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::L1-DCACHE-LOADS","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","perf::DTLB-LOAD-MISSES","perf::DTLB-STORES","perf::DTLB-STORE-MISSES"
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b6b625531e239b89e43cf98b8eae2eec', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d573665feb7d970ed7d14711eb8f4e08', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/df552f4276215c54faa7952b688cddf6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/968b1dd338d58754012be21300dfaeba', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e0c709ce3dad2ce880e1812ab5addaf8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f9f8d8f1b3d414275f6865aac6fd7161', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8823971738855d349add6f7338c37cc0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c3d37a587fdda21c5e85e0f88711ae0b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ea23d9cb71c67ac7e635304695f224ff', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d0c0fa4e6fab44657faa38a3764ecc11', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/50efa3c73641954e786af8f11dec4ade']",0.05,4523.0,11576.0,0.045065999999999995,2000000.0,9.0,2000000.0,9.0,1.0,"",1.0,1824.0,1332.0,207.0,""
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4ec5f91fdcfbb0b304a527e36d69a0cf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b517a3f0ce439804d00c50a90f4f0c8f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7c112a86733b750a792ba637623b7db2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b956f9b8db660b89651021bea987c0e5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/96e2ca939e3b253df179e32fef032237', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2f6ebc7db4c49d49eb839560131c0d9c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2d6d53f04e639fb259154b667dbcd4e8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0e69eb24aaa934fb063b61d6a234001d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba129b29c68f5dbdc5453f43ef8df2b4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3a56424061114d2f7da083e0a73a1e59', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/254de559e57306cf033323568151396e']",0.0333,3155.0,11576.0,0.040074000000000005,2000000.0,9.0,2000000.0,9.0,"",177.0,1.0,1030.0,1357.0,215.0,""
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f850851d8b04dea7531f75111d42b046', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1fd6b5b6c41290f0359434f4f3b307a5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6ca342faaf8369f21d3a48b7a19868ab', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/02559dc3d6cd38bc636ffb438a03beb0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fddf61681358988df3cee8cb8af888bf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/363fa2a3adf90e1700bb76b8449546f7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9c5c2ebdc4e26a72f68564228747be94', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/388f54eb4e2460a1b9266e42ddddd750', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/69717d0219d1d9bab0e3124ba337da93', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4d0c7ed4bc3be6aec1dcb41c39565ca8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cb9a1f72220a91222b4de4f58fbb7ae6']",0.05,4659.0,11576.0,0.050052000000000006,2000000.0,9.0,2000000.0,9.0,"",382.0,1.0,764.0,1171.0,195.0,""
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5443b28a3dac02c5a1e2821a103ac919', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/560d775b2bb67021e8c5138a26860246', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/49206eafd92b856b5eaf0d62458858e1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/edabf96112e9939f0f39ad7d239b2a88', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/87aaba9c086a523aa21c0f712f391489', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d4bfca5c77523e13e7549e84efef8b84', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/48391b2ee0451c6dca72d36e39c9bfad', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/494affca39e9681adfb89f6261ad644b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bc060d75e252e1f48d9948019e84110f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6d9df2c8bb49f0a069f77465eabe1ce5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8b8bb07c490c05fe7045b0f7de02d153']",0.0333,3139.0,11576.0,0.045082,2000000.0,9.0,2000000.0,9.0,"",212.0,1.0,425.0,1351.0,206.0,""
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3a8a5f41ee79cd773d9bc77817ecac46', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e5354d36a28bf4bdd793df08fbd3fdd3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/65afbdcd48666721fb396262784a66ec', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f80ecc62838637ce45203fdfd83efd3f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/aa468367563219178bd49e765fcc6bf0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ed4bfff430e39d570fd0cc5407fdeb8f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d07da9eccbd784f0d9a347cd51ba1b4b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7b709a8826589b7355310d21eb0d5096', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/543fc0bdb7c7be7e3e3dfb921701ba21', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7aa7ad9b73baa7bd21c43bba1a7cd4ac', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1802f95a9a6c3bff69103f2c2d3f9876']",0.0333,4307.0,11576.0,1.0420690000000004,2000000.0,9.0,2000000.0,9.0,1.0,654.0,1.0,1152.0,2226.0,142398.0,116.0
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/82365a837b4350a8c4087fcaf5526944', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cd14985411b3d44b2f49cafea7b28d7e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5c1adc56c651220cbb50368477845ad0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/304c48951cb92483cbac95dc1a3385a7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/485c071c4524f497acfe637e6ffbc240', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ce86d54eadb66ae1e0bca84d30781b4a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/be147df5a411e2e40b64c7c1373ce9d4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f252c602564e60aad31ffed9ae8f85c3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6b90d941a36bb115ad4b556f167db316', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/35ead02ddce2a6697fa950aecddf4643', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/581d4ead374d3f3e9a1b62157d8eda33']",0.0333,3139.0,11576.0,0.045085,2000000.0,"","","","",281.0,1.0,732.0,1552.0,209.0,""
"ec2-c6i.metal","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a32b331b97bb646f9769144ad61fd6d7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a7f18b63caafd9716b7e94866ae61351', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/463e970b9aebb11c134de2d8dd9572ff', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6b29b44c7971dc4e437fe70902bd2a09', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f708b797763df31d5beb6101253f4863', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7e608363980ad2273da4de531f935255', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/24c89184848a99e56a21f52917e26dad', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/22247fb42617572be3b4834f5e1230db', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2a872471b98aaafa43b812e982b7fab5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1fca58015deb67a8b91b1911e83c5d71', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2343e32756b58230e716d53cd5257fea']",0.0333,4675.0,11576.0,0.040039,2000000.0,9.0,2000000.0,9.0,1.0,880.0,1.0,940.0,1573.0,199.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 2 -rs 2 -tf 3 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a4b67cdb12c85325b3318c92167ea11f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c2c14474e95d88cbb56a6ff1bc8761c5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7f273f0c67626f61e0c94c247e989a97', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c71f93ce03f65aab174a60a652c01a26', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fd1c951ce0a014287796013d4fd2881e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/479e6034a17af666dc39e3da360dc62a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8a1640ef0f80e9cc7d9ffd9379187635', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5dc79975ff079c44da063a5721bddea5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0ba21d7b51acc8bb45182636384bea50', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/54bc895d1609e3ef8de095648c725448', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b1d3f76836732a142b505cd87c0ef6b4']",0.0333,3139.0,11576.0,0.045102,2000000.0,9.0,2000000.0,9.0,"",251.0,1.0,1003.0,1406.0,204.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 2 -rs 2 -tf 3 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bec1ccf7497b0f13932c79753004e5b7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/83369042a52ba42be9f6a5aab87b160f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b7b2448457eacadd6b0bd8352a4ef2e6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fbd378cc0e7fbb06592752fc5559d01e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/636eb93ed08eca6eb9ca2db5a7c4460d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c39ebee81735efa60a9df9fd25ab57d9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ae141d5e35b10ee3c2d1882ec99ce273', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/954b00b2200b8fbf97000eb1efd10616', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ad544da9d309b0ff8c5d5f71e6400766', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fb922cd149ae3ae1a363d5618af1c15b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/428a60f62426dd4971ce59cbd2a27537']",0.0333,4683.0,11576.0,0.045051,2000000.0,9.0,2000000.0,9.0,"",338.0,1.0,1179.0,2098.0,204.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 2 -rs 2 -tf 3 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/adac07310b62dd2672af727650691df6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3487ea7d0efd46eb1e361fb4e8688867', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ec8e0f0c4b99cf900d92d615f4d939e8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5497eeb1566b6d9f2766f303babbd084', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/49c1ff2bcbf884fbe9c18207541bee03', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2fa8578dff859f58ae8e97607ba0ebb3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/97d1a368f5896eb961c25ac04b6db87b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f5456a7a3427677736691e2d226ffa84', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/475196ab80e315f015b535b539c28156', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7c6c98b51cf71b8fe3e26a68674b992e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b43a3cd633bcfd1dfb2b493327273f9e']",0.05,3155.0,11576.0,0.045106,2000000.0,"","","","",213.0,1.0,448.0,1437.0,224.0,""
